sounding_132_100       63.1186   14.3109   -1.0 411.070788  0.688756
sounding_148_108       66.6947   17.9868   -1.0 410.434500  1.257679
sounding_152_108       67.5559   17.9249   -1.0 410.539715 -0.152918
sounding_156_112       68.4237   20.1812   -1.0 410.718356 -1.503682
sounding_156_120       68.3653   24.8199   -1.0 411.263693  0.642627
sounding_160_112       69.2753   20.1871   -1.0 410.792168 -1.572225
sounding_160_116       69.2592   22.5851   -1.0 410.545476 -0.914296
sounding_160_120       69.2153   24.9776   -1.0 411.160361 -1.904096
sounding_164_120       70.0599   25.1459   -1.0 410.461455 -0.181360
sounding_164_124       69.9864   27.6073   -1.0 410.439237 -0.696607
